label,distance_label,object_state,mask_area,target_z,floor_margin,mask_norm,timestamp
cell phone,500,held_in_hand,1612,5.549,-2.7784,3.88594,1783336008.783
cell phone,500,held_in_hand,26972,8.1647,-5.3941,140.764744,1783336008.786
cell phone,500,held_in_hand,27071,7.871,-5.1004,131.29918,1783336009.4
cell phone,500,held_in_hand,1605,5.5462,-2.7756,3.865124,1783336009.403
cell phone,500,held_in_hand,26907,7.909,-5.1384,131.767113,1783336010.023
cell phone,500,held_in_hand,1603,5.5463,-2.7757,3.860513,1783336010.025
cell phone,500,held_in_hand,27117,7.8111,-5.0405,129.529074,1783336010.612
cell phone,500,held_in_hand,1607,5.5478,-2.7772,3.872224,1783336010.614
cell phone,500,held_in_hand,26777,6.7526,-3.982,95.587527,1783336011.23
cell phone,500,held_in_hand,1599,5.5473,-2.7768,3.852288,1783336011.233
cell phone,500,held_in_hand,1604,5.5461,-2.7755,3.862574,1783336011.849
cell phone,500,held_in_hand,27048,2.2795,0.4911,11.003103,1783336012.442
cell phone,500,held_in_hand,1605,5.5457,-2.7751,3.864472,1783336012.444
cell phone,500,held_in_hand,1603,5.5459,-2.7753,3.859964,1783336013.042
cell phone,500,held_in_hand,1607,5.5455,-2.7749,3.869036,1783336013.631
cell phone,500,held_in_hand,1604,5.5454,-2.7748,3.861626,1783336014.199
cell phone,500,held_in_hand,1603,5.7114,-3.1017,4.09378,1783336015.131
cell phone,500,held_in_hand,1605,5.7108,-3.1011,4.098004,1783336015.764
cell phone,500,held_in_hand,26427,6.8578,-4.2481,97.301588,1783336015.766
cell phone,500,held_in_hand,25851,6.3054,-3.6957,80.464783,1783336016.389
cell phone,500,held_in_hand,1602,5.7118,-3.1022,4.091826,1783336016.391
cell phone,500,held_in_hand,26224,6.1686,-3.5589,78.121998,1783336016.987
cell phone,500,held_in_hand,1602,5.7109,-3.1012,4.090511,1783336016.989
cell phone,500,held_in_hand,26072,5.9492,-3.3395,72.241997,1783336017.585
cell phone,500,held_in_hand,1604,5.71,-3.1003,4.094243,1783336017.588
cell phone,500,held_in_hand,25892,5.6282,-3.0185,64.210058,1783336018.187
cell phone,500,held_in_hand,1604,5.7107,-3.101,4.095256,1783336018.188
cell phone,500,held_in_hand,25837,5.3939,-2.7842,58.85064,1783336018.781
cell phone,500,held_in_hand,1608,5.7081,-3.0984,4.101789,1783336018.783
cell phone,500,held_in_hand,25905,5.3729,-2.7632,58.546309,1783336019.381
cell phone,500,held_in_hand,1606,5.7095,-3.0999,4.098726,1783336019.383
cell phone,500,held_in_hand,25737,5.2718,-2.6622,55.999434,1783336019.976
cell phone,500,held_in_hand,1607,5.7081,-3.0984,4.099193,1783336019.978
cell phone,500,held_in_hand,25673,5.2811,-2.6714,56.055662,1783336020.577
cell phone,500,held_in_hand,1608,5.7064,-3.0967,4.099266,1783336020.579
cell phone,500,held_in_hand,25664,7.3048,-4.5331,107.210586,1783336021.483
cell phone,500,held_in_hand,1607,6.126,-3.3543,4.721378,1783336021.485
cell phone,500,held_in_hand,25664,7.3048,-4.5331,107.210586,1783336021.533
cell phone,500,held_in_hand,1607,6.126,-3.3543,4.721378,1783336021.535
cell phone,500,held_in_hand,25664,7.3048,-4.5331,107.210586,1783336021.62
cell phone,500,held_in_hand,1607,6.126,-3.3543,4.721378,1783336021.623
cell phone,500,held_in_hand,25652,7.2589,-4.4872,105.818295,1783336022.211
cell phone,500,held_in_hand,1606,6.1281,-3.3564,4.721679,1783336022.213
cell phone,500,held_in_hand,25652,7.2589,-4.4872,105.818295,1783336022.267
cell phone,500,held_in_hand,1606,6.1281,-3.3564,4.721679,1783336022.27
cell phone,500,held_in_hand,25446,7.1088,-4.3372,100.674428,1783336022.889
cell phone,500,held_in_hand,25080,6.9467,-4.1751,94.751892,1783336023.484
cell phone,500,held_in_hand,1605,6.1257,-3.3541,4.715107,1783336023.486
cell phone,500,held_in_hand,25923,6.9805,-4.2088,98.890857,1783336024.084
cell phone,500,held_in_hand,25827,6.8736,-4.102,95.531287,1783336024.678
cell phone,500,held_in_hand,14295,6.4068,-3.6351,45.937546,1783336024.68
cell phone,500,held_in_hand,25532,6.7209,-3.9492,90.289778,1783336025.286
cell phone,500,held_in_hand,24771,6.7682,-3.9255,88.837335,1783336026.189
cell phone,500,held_in_hand,1610,7.2075,-4.3648,6.547882,1783336026.191
cell phone,500,held_in_hand,25621,6.3003,-3.4576,79.619397,1783336026.77
cell phone,500,held_in_hand,25372,6.6818,-3.8391,88.68253,1783336027.386
cell phone,500,held_in_hand,1608,7.2072,-4.3645,6.539143,1783336027.388
cell phone,500,held_in_hand,17122,6.406,-3.5633,55.008586,1783336027.974
cell phone,500,held_in_hand,25142,6.4518,-3.6091,81.934433,1783336028.577
cell phone,500,held_in_hand,1611,7.206,-4.3633,6.549172,1783336028.579
cell phone,500,held_in_hand,25838,6.1151,-3.2723,75.641737,1783336029.173
cell phone,500,held_in_hand,1608,7.2064,-4.3637,6.537677,1783336029.176
cell phone,500,held_in_hand,25888,6.2092,-3.3665,78.139141,1783336029.783
cell phone,500,held_in_hand,1609,7.2051,-4.3624,6.539396,1783336029.785
cell phone,500,held_in_hand,25880,6.3213,-3.4786,80.961009,1783336030.385
cell phone,500,held_in_hand,1611,7.2061,-4.3634,6.549403,1783336030.387
cell phone,500,held_in_hand,26029,6.2615,-3.4188,79.895338,1783336030.978
cell phone,500,held_in_hand,1607,7.2071,-4.3644,6.534861,1783336030.98
cell phone,500,held_in_hand,26239,6.1911,-3.3484,78.737248,1783336031.576
cell phone,500,held_in_hand,1610,7.2054,-4.3627,6.543944,1783336031.578
cell phone,500,held_in_hand,26221,7.0679,-4.181,102.549551,1783336032.491
cell phone,500,held_in_hand,25946,6.4214,-3.5345,83.758323,1783336033.087
cell phone,500,held_in_hand,1607,7.0897,-4.2028,6.32378,1783336033.089
cell phone,500,held_in_hand,26270,5.8321,-2.9452,69.955053,1783336033.675
cell phone,500,held_in_hand,26652,5.4732,-2.5863,62.50404,1783336034.286
cell phone,500,held_in_hand,1605,7.0894,-4.2025,6.315399,1783336034.288
cell phone,500,held_in_hand,26725,5.234,-2.3471,57.316444,1783336034.888
cell phone,500,held_in_hand,1611,7.0868,-4.1999,6.334296,1783336034.891
cell phone,500,held_in_hand,26731,5.1255,-2.2386,54.977103,1783336035.475
cell phone,500,held_in_hand,1611,7.0875,-4.2006,6.335616,1783336035.477
cell phone,500,held_in_hand,26805,4.6203,-1.7334,44.79745,1783336036.095
cell phone,500,held_in_hand,27654,2.4328,0.4541,12.813844,1783336036.674
cell phone,500,held_in_hand,1612,7.0855,-4.1986,6.335811,1783336036.676
cell phone,500,held_in_hand,27385,2.1881,0.6988,10.264455,1783336037.296
cell phone,500,held_in_hand,26958,2.2257,0.6612,10.455123,1783336037.87
cell phone,500,held_in_hand,27109,6.5805,-4.1594,91.902465,1783336038.808
cell phone,500,held_in_hand,26844,4.9138,-2.4927,50.743057,1783336039.416
cell phone,500,held_in_hand,26487,3.5977,-1.1766,26.840262,1783336040.017
cell phone,500,held_in_hand,1612,5.71,-3.2889,4.114717,1783336040.019
cell phone,500,held_in_hand,26181,3.6298,-1.2087,27.00618,1783336040.62
cell phone,500,held_in_hand,1610,5.7099,-3.2888,4.10939,1783336040.622
cell phone,500,held_in_hand,25768,3.6476,-1.2265,26.84033,1783336041.201
cell phone,500,held_in_hand,25996,3.7034,-1.2822,27.912466,1783336041.824
cell phone,500,held_in_hand,26509,4.2602,-1.8391,37.667267,1783336042.419
cell phone,500,held_in_hand,26820,4.6374,-2.2163,45.155377,1783336043.007
cell phone,500,held_in_hand,26636,4.3554,-1.9343,39.557199,1783336043.607
cell phone,500,held_in_hand,26869,3.7693,-1.3482,29.886239,1783336044.217
cell phone,500,held_in_hand,27021,7.1403,-4.4587,107.853091,1783336045.154
cell phone,500,held_in_hand,1610,6.2422,-3.5607,4.911431,1783336045.156
cell phone,500,held_in_hand,26596,6.61,-3.9284,90.97418,1783336045.753
cell phone,500,held_in_hand,26285,6.4977,-3.8161,86.880863,1783336046.346
cell phone,500,held_in_hand,25922,7.0086,-4.327,99.685507,1783336046.95
cell phone,500,held_in_hand,26587,6.1102,-3.4286,77.710225,1783336047.553
cell phone,500,held_in_hand,26782,5.643,-2.9614,66.766387,1783336048.145
cell phone,500,held_in_hand,1612,6.243,-3.5615,4.91881,1783336048.147
cell phone,500,held_in_hand,26980,5.598,-2.9165,66.193675,1783336048.756
cell phone,500,held_in_hand,27118,6.2893,-3.6077,83.977791,1783336049.347
cell phone,500,held_in_hand,26966,6.9178,-4.2363,101.03224,1783336049.948
cell phone,500,held_in_hand,26758,6.6749,-3.9934,93.336238,1783336050.556
cell phone,500,held_in_hand,27004,5.8729,-3.1847,72.919149,1783336052.228
cell phone,500,held_in_hand,27332,5.5778,-2.8896,66.574041,1783336052.819
cell phone,500,held_in_hand,26931,5.1831,-2.4948,56.641338,1783336053.424
cell phone,500,held_in_hand,27190,4.4401,-1.7518,41.965597,1783336054.034
cell phone,500,held_in_hand,27216,3.6804,-0.9922,28.861963,1783336054.631
cell phone,500,held_in_hand,1611,6.42,-3.7317,5.198324,1783336054.633
cell phone,500,held_in_hand,27555,2.6946,-0.0063,15.663028,1783336055.211
cell phone,500,held_in_hand,29391,4.8168,-2.4834,53.386976,1783336058.057
cell phone,500,held_in_hand,29789,3.996,-1.6626,37.239899,1783336059.222
cell phone,500,held_in_hand,29889,3.581,-1.2476,30.006835,1783336059.824
cell phone,500,held_in_hand,30227,3.3642,-1.0308,26.782412,1783336060.415
cell phone,500,held_in_hand,30006,4.9046,-2.5713,56.50964,1783336061.615
cell phone,500,held_in_hand,29984,5.9217,-3.5883,82.315106,1783336062.221
cell phone,500,held_in_hand,1616,5.2275,-2.9702,3.457257,1783336063.154
cell phone,500,held_in_hand,30007,6.0409,-3.7836,85.729298,1783336063.777
cell phone,500,held_in_hand,28838,4.7115,-2.4541,50.116397,1783336064.401
cell phone,500,held_in_hand,28635,3.6406,-1.3833,29.713593,1783336064.974
cell phone,500,held_in_hand,27700,3.6774,-1.4201,29.326897,1783336065.593
cell phone,500,held_in_hand,28249,3.7419,-1.4846,30.966626,1783336066.182
cell phone,500,held_in_hand,27869,3.9367,-1.6793,33.812496,1783336066.775
cell phone,500,held_in_hand,27656,4.0022,-1.7448,34.680166,1783336067.386
cell phone,500,held_in_hand,27902,3.8012,-1.5438,31.562423,1783336067.99
cell phone,500,held_in_hand,27161,3.7078,-1.4505,29.233865,1783336068.584
cell phone,500,held_in_hand,27659,7.2952,-4.9738,115.242458,1783336069.51
cell phone,500,held_in_hand,27772,4.9425,-2.6211,53.11378,1783336070.127
cell phone,500,held_in_hand,27515,4.921,-2.5996,52.165206,1783336070.703
cell phone,500,held_in_hand,27841,6.2842,-3.9628,86.078066,1783336071.327
cell phone,500,held_in_hand,27785,6.7623,-4.4409,99.472703,1783336071.928
cell phone,500,held_in_hand,27567,5.7199,-3.3985,70.610663,1783336072.52
cell phone,500,held_in_hand,27122,5.1263,-2.8049,55.799792,1783336073.129
cell phone,500,held_in_hand,27505,5.0661,-2.7447,55.265795,1783336073.716
cell phone,500,held_in_hand,27280,5.0968,-2.7754,55.480323,1783336074.327
cell phone,500,held_in_hand,27153,5.0515,-2.7301,54.245885,1783336074.917
cell phone,500,held_in_hand,27245,6.9731,-4.6297,103.714434,1783336075.847
cell phone,500,held_in_hand,27322,6.8532,-4.5098,100.463237,1783336076.451
cell phone,500,held_in_hand,27367,6.8887,-4.5453,101.671909,1783336077.045
cell phone,500,held_in_hand,27380,6.8498,-4.5064,100.576246,1783336077.651
cell phone,500,held_in_hand,27231,6.8499,-4.5065,100.030366,1783336078.249
cell phone,500,held_in_hand,27435,6.4975,-4.1541,90.67841,1783336078.852
cell phone,500,held_in_hand,27776,6.2775,-3.9341,85.694145,1783336079.451
cell phone,500,held_in_hand,27715,6.3873,-4.0438,88.520746,1783336080.045
cell phone,500,held_in_hand,27516,6.7108,-4.3673,97.012837,1783336080.66
cell phone,500,held_in_hand,27439,6.4064,-4.0629,88.164561,1783336081.258
cell phone,500,held_in_hand,27331,6.7447,-4.3606,97.338638,1783336082.172
cell phone,500,held_in_hand,27362,6.257,-3.8728,83.865048,1783336082.795
cell phone,500,held_in_hand,27155,6.161,-3.7768,80.695891,1783336083.387
cell phone,500,held_in_hand,27381,6.4235,-4.0393,88.44891,1783336083.985
cell phone,500,held_in_hand,27547,6.5594,-4.1752,92.790457,1783336084.58
cell phone,500,held_in_hand,27766,6.1823,-3.7982,83.084797,1783336085.188
cell phone,500,held_in_hand,27161,6.0332,-3.649,77.399952,1783336085.799
cell phone,500,held_in_hand,27595,6.3359,-3.9517,86.72528,1783336086.385
cell phone,500,held_in_hand,27874,5.9951,-3.6109,78.431046,1783336086.99
cell phone,500,held_in_hand,27874,5.9951,-3.6109,78.431046,1783336087.042
cell phone,500,held_in_hand,28146,7.0729,-4.7111,110.233109,1783336087.996
cell phone,500,held_in_hand,28280,7.0306,-4.6688,109.436261,1783336088.589
cell phone,500,held_in_hand,28076,6.8695,-4.5078,103.726981,1783336089.184
cell phone,500,held_in_hand,28460,7.0157,-4.6539,109.667086,1783336089.783
cell phone,500,held_in_hand,28460,7.0157,-4.6539,109.667086,1783336089.841
cell phone,500,held_in_hand,28253,7.0258,-4.664,109.18293,1783336090.45
cell phone,500,held_in_hand,28253,7.0258,-4.664,109.18293,1783336090.507
cell phone,500,held_in_hand,28253,7.0258,-4.664,109.18293,1783336090.591
cell phone,500,held_in_hand,28253,7.0258,-4.664,109.18293,1783336090.647
cell phone,500,held_in_hand,28253,7.0258,-4.664,109.18293,1783336090.718
cell phone,500,held_in_hand,28305,6.6583,-4.3005,98.24208,1783336091.649
cell phone,500,held_in_hand,28305,6.6583,-4.3005,98.24208,1783336091.713
cell phone,500,held_in_hand,28305,6.6583,-4.3005,98.24208,1783336091.792
cell phone,500,held_in_hand,28305,6.6583,-4.3005,98.24208,1783336091.851
cell phone,500,held_in_hand,28305,6.6583,-4.3005,98.24208,1783336091.917
cell phone,500,held_in_hand,28388,6.6482,-4.2904,98.231301,1783336092.537
cell phone,500,held_in_hand,28385,6.6269,-4.269,97.591789,1783336093.108
cell phone,500,held_in_hand,28511,6.6141,-4.2562,97.645386,1783336093.725
cell phone,500,held_in_hand,28525,6.5471,-4.1892,95.724319,1783336094.328
cell phone,500,held_in_hand,28567,6.639,-4.2812,98.577497,1783336094.922
cell phone,500,held_in_hand,28526,6.9795,-4.5743,108.79143,1783336095.837
cell phone,500,held_in_hand,28480,6.9084,-4.5032,106.412409,1783336096.417
cell phone,500,held_in_hand,28702,6.8019,-4.3967,103.961218,1783336097.02
cell phone,500,held_in_hand,28702,6.8019,-4.3967,103.961218,1783336097.077
cell phone,500,held_in_hand,28702,6.8019,-4.3967,103.961218,1783336097.155
cell phone,500,held_in_hand,28871,6.8368,-4.4315,105.648727,1783336097.76
cell phone,500,held_in_hand,28854,6.8403,-4.4351,105.696495,1783336098.359
cell phone,500,held_in_hand,28828,6.8096,-4.4044,104.656093,1783336098.96
cell phone,1000,held_in_hand,1605,10.5145,-5.5041,13.891562,1783336249.333
cell phone,1000,held_in_hand,7061,2.3339,2.6764,3.011264,1783336249.335
cell phone,1000,held_in_hand,1605,10.5145,-5.5041,13.891562,1783336249.419
cell phone,1000,held_in_hand,7061,2.3339,2.6764,3.011264,1783336249.421
cell phone,1000,held_in_hand,1605,10.5145,-5.5041,13.891562,1783336249.476
cell phone,1000,held_in_hand,7061,2.3339,2.6764,3.011264,1783336249.479
cell phone,1000,held_in_hand,6926,2.1427,2.8677,2.489518,1783336250.209
cell phone,1000,held_in_hand,1611,10.514,-5.5036,13.942203,1783336250.211
cell phone,1000,held_in_hand,1615,10.5139,-5.5035,13.976592,1783336250.823
cell phone,1000,held_in_hand,6897,2.2543,2.756,2.744119,1783336250.825
cell phone,1000,held_in_hand,7569,2.1632,2.8472,2.772774,1783336251.415
cell phone,1000,held_in_hand,1614,10.5136,-5.5032,13.967132,1783336251.417
cell phone,1000,held_in_hand,5764,2.1171,2.8933,2.022646,1783336252.006
cell phone,1000,held_in_hand,1616,10.5136,-5.5033,13.984587,1783336252.008
cell phone,1000,held_in_hand,6112,2.2668,2.7436,2.458777,1783336252.62
cell phone,1000,held_in_hand,1612,10.5142,-5.5038,13.951381,1783336252.622
cell phone,1000,held_in_hand,6594,6.0813,-0.3503,19.091887,1783336253.623
cell phone,1000,held_in_hand,1613,9.9803,-4.2492,12.578228,1783336253.625
cell phone,1000,held_in_hand,6768,5.8864,-0.1553,18.359248,1783336254.201
cell phone,1000,held_in_hand,1612,9.9793,-4.2483,12.568071,1783336254.203
cell phone,1000,held_in_hand,1613,9.9776,-4.2465,12.571517,1783336254.811
cell phone,1000,held_in_hand,6768,5.8359,-0.1049,18.045957,1783336254.813
cell phone,1000,held_in_hand,1613,9.9776,-4.2465,12.571517,1783336254.872
cell phone,1000,held_in_hand,6768,5.8359,-0.1049,18.045957,1783336254.874
cell phone,1000,held_in_hand,1613,9.9776,-4.2465,12.571517,1783336254.949
cell phone,1000,held_in_hand,6768,5.8359,-0.1049,18.045957,1783336254.952
cell phone,1000,held_in_hand,6819,5.8799,-0.1489,18.457307,1783336255.543
cell phone,1000,held_in_hand,1618,9.9771,-4.2461,12.609323,1783336255.545
cell phone,1000,held_in_hand,6819,5.8799,-0.1489,18.457307,1783336255.605
cell phone,1000,held_in_hand,1618,9.9771,-4.2461,12.609323,1783336255.608
cell phone,1000,held_in_hand,6819,5.8799,-0.1489,18.457307,1783336255.682
cell phone,1000,held_in_hand,1618,9.9771,-4.2461,12.609323,1783336255.685
cell phone,1000,held_in_hand,6819,5.8799,-0.1489,18.457307,1783336255.742
cell phone,1000,held_in_hand,1618,9.9771,-4.2461,12.609323,1783336255.745
cell phone,1000,held_in_hand,6819,5.8799,-0.1489,18.457307,1783336255.805
cell phone,1000,held_in_hand,1618,9.9771,-4.2461,12.609323,1783336255.808
cell phone,1000,held_in_hand,6734,5.9822,-0.2708,18.866983,1783336256.716
cell phone,1000,held_in_hand,1615,9.9904,-4.2789,12.619366,1783336256.718
cell phone,1000,held_in_hand,6734,5.9822,-0.2708,18.866983,1783336256.765
cell phone,1000,held_in_hand,1615,9.9904,-4.2789,12.619366,1783336256.767
cell phone,1000,held_in_hand,6734,5.9822,-0.2708,18.866983,1783336256.839
cell phone,1000,held_in_hand,1615,9.9904,-4.2789,12.619366,1783336256.842
cell phone,1000,held_in_hand,6734,5.9822,-0.2708,18.866983,1783336256.91
cell phone,1000,held_in_hand,1615,9.9904,-4.2789,12.619366,1783336256.912
cell phone,1000,held_in_hand,1614,9.9892,-4.2778,12.608661,1783336257.503
cell phone,1000,held_in_hand,1614,9.9873,-4.2758,12.60368,1783336258.112
cell phone,1000,held_in_hand,7601,5.3421,0.3693,16.982449,1783336258.114
cell phone,1000,held_in_hand,7536,4.1808,1.5306,10.312555,1783336258.711
cell phone,1000,held_in_hand,1609,9.9917,-4.2802,12.57575,1783336258.713
cell phone,1000,held_in_hand,7599,4.1225,1.5889,10.110723,1783336259.33
cell phone,1000,held_in_hand,1608,9.9925,-4.281,12.569921,1783336259.332
cell phone,1000,held_in_hand,7576,4.0114,1.7001,9.543963,1783336259.899
cell phone,1000,held_in_hand,7499,4.8072,0.9043,13.566939,1783336260.489
cell phone,1000,held_in_hand,5335,4.5347,1.392,8.588803,1783336262.582
cell phone,1000,held_in_hand,7117,5.876,0.0507,19.238359,1783336263.178
cell phone,1000,held_in_hand,7186,5.3091,0.6176,15.857427,1783336264.385
cell phone,1000,held_in_hand,6673,4.8631,1.0636,12.355423,1783336264.99
cell phone,1000,held_in_hand,6638,4.8851,1.0416,12.401818,1783336265.576
cell phone,1000,held_in_hand,6658,5.2241,0.7026,14.225459,1783336266.165
cell phone,1000,held_in_hand,6630,5.9809,-0.0542,18.567488,1783336266.735
cell phone,1000,held_in_hand,6784,4.7037,0.6578,11.750552,1783336267.658
cell phone,1000,held_in_hand,7072,4.4525,0.909,10.976141,1783336268.25
cell phone,1000,held_in_hand,7072,4.4525,0.909,10.976141,1783336268.3
cell phone,1000,held_in_hand,7072,4.4525,0.909,10.976141,1783336268.389
cell phone,1000,held_in_hand,7072,4.4525,0.909,10.976141,1783336268.477
cell phone,1000,held_in_hand,7155,4.5301,0.8313,11.495722,1783336269.071
cell phone,1000,held_in_hand,7224,4.2699,1.0915,10.311452,1783336269.675
cell phone,1000,held_in_hand,7174,3.7,1.6614,7.688995,1783336270.288
cell phone,1000,held_in_hand,6969,4.3451,1.0164,10.300767,1783336270.861
cell phone,1000,held_in_hand,6943,4.3586,1.0028,10.326323,1783336271.441
cell phone,1000,held_in_hand,6805,6.9351,-1.0005,25.623508,1783336272.354
cell phone,1000,held_in_hand,6892,6.9207,-0.9861,25.843508,1783336272.94
cell phone,1000,held_in_hand,6891,6.6965,-0.7618,24.192196,1783336273.534
cell phone,1000,held_in_hand,7008,6.7422,-0.7387,24.939843,1783336277.478
cell phone,1000,held_in_hand,7008,6.7422,-0.7387,24.939843,1783336277.535
cell phone,1000,held_in_hand,7010,5.7161,0.2873,17.931917,1783336278.161
cell phone,1000,held_in_hand,6876,5.1575,0.846,14.319026,1783336278.725
cell phone,1000,held_in_hand,6801,5.0564,0.9471,13.612839,1783336279.309
cell phone,1000,held_in_hand,6799,5.0211,0.9824,13.419671,1783336279.927
cell phone,1000,held_in_hand,6797,5.0263,0.9772,13.443484,1783336280.505
cell phone,1000,held_in_hand,6797,5.0263,0.9772,13.443484,1783336280.586
cell phone,1000,held_in_hand,6797,5.0263,0.9772,13.443484,1783336280.649
cell phone,1000,held_in_hand,6769,5.0963,0.9072,13.763833,1783336281.244
cell phone,1000,held_in_hand,6782,6.2783,-0.3698,20.928431,1783336282.158
cell phone,1000,held_in_hand,6934,6.0573,-0.1488,19.917758,1783336282.732
cell phone,1000,held_in_hand,7031,5.9916,-0.0831,19.760601,1783336283.294
cell phone,1000,held_in_hand,7009,6.0019,-0.0935,19.767022,1783336283.862
cell phone,1000,held_in_hand,7058,6.1117,-0.2032,20.639593,1783336284.426
cell phone,1000,held_in_hand,7027,6.1227,-0.2142,20.623353,1783336284.993
cell phone,1000,held_in_hand,7027,6.1227,-0.2142,20.623353,1783336285.036
cell phone,1000,held_in_hand,7027,6.1227,-0.2142,20.623353,1783336285.069
cell phone,1000,held_in_hand,7027,6.1227,-0.2142,20.623353,1783336285.107
cell phone,1000,held_in_hand,7027,6.1227,-0.2142,20.623353,1783336285.18
cell phone,1000,held_in_hand,7065,6.2448,-0.2638,21.570377,1783336286.082
cell phone,1000,held_in_hand,7024,6.2798,-0.2987,21.68559,1783336286.661
cell phone,1000,held_in_hand,7024,6.2798,-0.2987,21.68559,1783336286.702
cell phone,1000,held_in_hand,7024,6.2798,-0.2987,21.68559,1783336286.735
cell phone,1000,held_in_hand,7024,6.2798,-0.2987,21.68559,1783336286.772
cell phone,1000,held_in_hand,6917,6.2894,-0.3084,21.421239,1783336287.371
cell phone,1000,held_in_hand,6917,6.2894,-0.3084,21.421239,1783336287.443
cell phone,1000,held_in_hand,6917,6.2894,-0.3084,21.421239,1783336287.512
cell phone,1000,held_in_hand,6917,6.2894,-0.3084,21.421239,1783336287.582
cell phone,1000,held_in_hand,7000,5.5932,0.3878,17.144583,1783336288.179
cell phone,1000,held_in_hand,6800,6.4653,-0.6323,22.252692,1783336289.082
cell phone,1000,held_in_hand,6660,5.1938,0.6392,14.065399,1783336289.668
cell phone,1000,held_in_hand,6589,4.4047,1.4283,10.007989,1783336290.239
cell phone,1000,held_in_hand,6674,4.0388,1.7942,8.523058,1783336291.407
cell phone,1000,held_in_hand,6848,4.1172,1.7158,9.087918,1783336292.004
cell phone,1000,held_in_hand,6706,4.347,1.486,9.920939,1783336292.601
cell phone,1000,held_in_hand,6706,4.347,1.486,9.920939,1783336292.635
cell phone,1000,held_in_hand,6706,4.347,1.486,9.920939,1783336292.67
cell phone,1000,held_in_hand,6724,4.3955,1.4375,10.170636,1783336293.231
cell phone,1000,held_in_hand,6594,6.4306,-0.5083,21.347786,1783336294.115
cell phone,1000,held_in_hand,6808,6.2455,-0.3232,20.790188,1783336294.701
cell phone,1000,held_in_hand,6808,6.2455,-0.3232,20.790188,1783336294.734
cell phone,1000,held_in_hand,6808,6.2455,-0.3232,20.790188,1783336294.768
cell phone,1000,held_in_hand,6730,6.4049,-0.4825,21.614007,1783336295.328
cell phone,1000,held_in_hand,6719,6.4204,-0.4981,21.683687,1783336295.896
cell phone,1000,held_in_hand,6719,6.4204,-0.4981,21.683687,1783336295.937
cell phone,1000,held_in_hand,6799,6.3257,-0.4034,21.299295,1783336296.496
cell phone,1000,held_in_hand,6799,6.3257,-0.4034,21.299295,1783336296.537
cell phone,1000,held_in_hand,6799,6.3257,-0.4034,21.299295,1783336296.57
cell phone,1000,held_in_hand,6808,6.3958,-0.5594,21.802555,1783336297.438
cell phone,1000,held_in_hand,6808,6.3958,-0.5594,21.802555,1783336297.513
cell phone,1000,held_in_hand,6808,6.3958,-0.5594,21.802555,1783336297.588
cell phone,1000,held_in_hand,6808,6.3958,-0.5594,21.802555,1783336297.647
cell phone,1000,held_in_hand,6867,6.3912,-0.5548,21.959883,1783336298.239
cell phone,1000,held_in_hand,6773,6.4111,-0.5747,21.794254,1783336298.836
cell phone,1000,held_in_hand,6773,6.4111,-0.5747,21.794254,1783336298.868
cell phone,1000,held_in_hand,6773,6.4111,-0.5747,21.794254,1783336298.904
cell phone,1000,held_in_hand,6773,6.4111,-0.5747,21.794254,1783336298.983
cell phone,1000,held_in_hand,6672,6.2171,-0.3807,20.189552,1783336299.57
cell phone,1000,held_in_hand,6787,6.1453,-0.2977,20.066003,1783336300.444
cell phone,1000,held_in_hand,6751,5.2064,0.6412,14.326529,1783336301.044
cell phone,1000,held_in_hand,6745,5.3137,0.5339,14.91012,1783336301.648
cell phone,1000,held_in_hand,6539,5.2748,0.5728,14.243865,1783336302.235
cell phone,1000,held_in_hand,6539,5.2748,0.5728,14.243865,1783336302.27
cell phone,1000,held_in_hand,6784,5.3822,0.4654,15.385324,1783336302.831
cell phone,1000,held_in_hand,6784,5.3822,0.4654,15.385324,1783336302.87
cell phone,1000,held_in_hand,6753,5.4138,0.4338,15.495121,1783336303.43
cell phone,1000,held_in_hand,6706,5.4428,0.4047,15.553021,1783336303.994
cell phone,1000,held_in_hand,6706,5.4428,0.4047,15.553021,1783336304.039
cell phone,1000,held_in_hand,6719,5.6828,0.2819,16.987346,1783336304.941
cell phone,1000,held_in_hand,6724,5.5985,0.3661,16.499791,1783336305.547
cell phone,1000,held_in_hand,5973,5.656,0.3087,14.959324,1783336306.136
cell phone,1000,held_in_hand,6711,5.6398,0.3249,16.711517,1783336306.709
cell phone,1000,held_in_hand,6711,5.6398,0.3249,16.711517,1783336306.776
cell phone,1000,held_in_hand,6552,5.64,0.3246,16.316929,1783336307.372
cell phone,1000,held_in_hand,6771,5.5847,0.38,16.532935,1783336307.971
cell phone,1000,held_in_hand,6771,5.5847,0.38,16.532935,1783336308.004
cell phone,1000,held_in_hand,6771,5.5847,0.38,16.532935,1783336308.038
cell phone,1000,held_in_hand,6820,5.5941,0.3706,16.708587,1783336308.646
cell phone,1000,held_in_hand,6757,5.6813,0.2415,17.074476,1783336309.541
cell phone,1000,held_in_hand,6752,5.6482,0.2745,16.863995,1783336310.137
cell phone,1000,held_in_hand,6752,5.6482,0.2745,16.863995,1783336310.171
cell phone,1000,held_in_hand,6752,5.6482,0.2745,16.863995,1783336310.205
cell phone,1000,held_in_hand,6752,5.6482,0.2745,16.863995,1783336310.241
cell phone,1000,held_in_hand,6784,5.6101,0.3127,16.715622,1783336310.839
